[2026-02-10 15:12:54] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: 0r8kivglpvq9qlt13fg14597kb | UserID: None | Role: None
[2026-02-12 19:52:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:53:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:53:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:54:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:54:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:54:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:55:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:55:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:55:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:56:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:56:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:56:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:57:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:57:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:57:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:58:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:58:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:58:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:59:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:59:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 19:59:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:00:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:00:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:00:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:01:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:01:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:01:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:02:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:02:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:02:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:32] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:32] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:32] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:36] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:36] URI: /api/stats/get-chart-data.php?period=7days | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:36] URI: /api/users/get-profile.php?user_id=1 | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:36] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:36] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:37] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:46] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:46] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:47] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:50] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:50] URI: /api/admin/get-all-events.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:50] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:50] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/events.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:53] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/tickets.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: 1 | Role: admin
[2026-02-12 20:03:53] URI: /api/admin/get-tickets.php | Referer: http://localhost:8000/admin/pages/tickets.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: None | Role: None
[2026-02-12 20:03:53] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/tickets.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: None | Role: None
[2026-02-12 20:03:53] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/tickets.html | Session Name: EVENTRA_ADMIN_SESS | ID: cbojo14bd7q3crq2uq89j3unin | UserID: None | Role: None
[2026-02-12 20:03:55] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/users.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:03:55] URI: /api/admin/get-users.php | Referer: http://localhost:8000/admin/pages/users.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:03:55] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/users.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:03:55] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/users.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:03:59] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:00] URI: /api/admin/get-clients.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:00] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:00] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/clients.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:02] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:02] URI: /api/stats/get-chart-data.php?period=7days | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:02] URI: /api/users/get-profile.php?user_id=1 | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:02] URI: /api/admin/get-profile.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:03] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:03] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:08] URI: /api/events/get-events.php?status=published&limit=10 | Referer: http://localhost:8000/client/pages/clientLogin.html | Session Name: EVENTRA_CLIENT_SESS | ID: 1esm43gmt3h0bak4klbjo65883 | UserID: None | Role: None
[2026-02-12 20:04:13] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:13] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:14] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:23] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:23] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:24] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:33] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:33] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:34] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: si4qihm9vldfot8euvba4i29ta | UserID: 1 | Role: admin
[2026-02-12 20:04:43] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: nq6i57jckjm1uqc5chddv65u3k | UserID: None | Role: None
[2026-02-12 20:04:43] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:04:44] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:04:53] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:04:53] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:04:54] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:04:56] URI: /api/auth/login.php | Referer: http://localhost:8000/client/pages/clientLogin.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:05:00] URI: /api/users/get-profile.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: 1 | Role: client
[2026-02-12 20:05:00] URI: /api/events/get-upcoming-events.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:05:00] URI: /api/users/get-profile.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:05:00] URI: /api/users/get-profile.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:05:01] URI: /api/stats/get-client-dashboard-stats.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:05:01] URI: /api/events/get-events.php?status=published&limit=10 | Referer: http://localhost:8000/client/pages/clientLogin.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:05:03] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:05:03] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:05:04] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:05:13] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:05:13] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:05:45] URI: /api/events/get-events.php?status=published&limit=10 | Referer: http://localhost:8000/client/pages/clientLogin.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:05:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:05:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:05:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:06:01] URI: /api/auth/login.php | Referer: http://localhost:8000/client/pages/clientLogin.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:06:05] URI: /api/users/get-profile.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: 1 | Role: client
[2026-02-12 20:06:05] URI: /api/events/get-upcoming-events.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:06:05] URI: /api/users/get-profile.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:06:05] URI: /api/users/get-profile.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:06:06] URI: /api/stats/get-client-dashboard-stats.php | Referer: http://localhost:8000/client/pages/clientDashboard.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:06:06] URI: /api/events/get-events.php?status=published&limit=10 | Referer: http://localhost:8000/client/pages/clientLogin.html | Session Name: EVENTRA_CLIENT_SESS | ID: 83nqo1o9gde71i49lbn6m49717 | UserID: None | Role: None
[2026-02-12 20:06:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:06:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:06:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:06:57] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: f9u35j7jsr3p9fsh1esqmpnal8 | UserID: None | Role: None
[2026-02-12 20:07:08] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: f9u35j7jsr3p9fsh1esqmpnal8 | UserID: None | Role: None
[2026-02-12 20:07:18] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: f9u35j7jsr3p9fsh1esqmpnal8 | UserID: None | Role: None
[2026-02-12 20:07:28] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: f9u35j7jsr3p9fsh1esqmpnal8 | UserID: None | Role: None
[2026-02-12 20:07:38] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: f9u35j7jsr3p9fsh1esqmpnal8 | UserID: None | Role: None
[2026-02-12 20:07:48] URI: /api/events/get-events.php | Referer: http://localhost:8000/public/pages/index.html | Session Name: EVENTRA_USER_SESS | ID: f9u35j7jsr3p9fsh1esqmpnal8 | UserID: None | Role: None
[2026-02-12 20:07:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:07:52] URI: /api/stats/get-admin-dashboard-stats.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
[2026-02-12 20:07:52] URI: /api/notifications/get-admin-notifications.php | Referer: http://localhost:8000/admin/pages/adminDashboard.html | Session Name: EVENTRA_ADMIN_SESS | ID: 88nimdu22db0c8c1un8fgm4k3c | UserID: None | Role: None
